Time (min),Temp output (°C),Temp input (°C)
5.199999999999934,42.182217496049134,42.473
5.209999999999933,42.183647219906305,42.473
5.219999999999933,42.18506991407538,42.473
5.229999999999933,42.18648561312003,42.473
5.239999999999933,42.18789435143399,42.473
5.2499999999999325,42.18929616324189,42.473
5.259999999999932,42.19069108260008,42.473
5.269999999999932,42.192079143397464,42.473
5.279999999999932,42.19346037935632,42.473
5.289999999999932,42.19483482403311,42.473
5.299999999999931,42.19620251081932,42.473
5.309999999999931,42.19756347294224,42.473
5.319999999999931,42.19891774346581,42.473
5.329999999999931,42.200265355291386,42.473
5.339999999999931,42.20160634115855,42.473
5.34999999999993,42.202940733645924,42.473
5.35999999999993,42.20426856517193,42.473
5.36999999999993,42.205589867995606,42.473
5.37999999999993,42.20690467421738,42.473
5.3899999999999295,42.208213015779826,42.473
5.399999999999929,42.2095149244685,42.473
5.409999999999929,42.21081043191265,42.473
5.419999999999929,42.212099569586,42.473
5.429999999999929,42.21338236880755,42.473
5.4399999999999284,42.2146588607423,42.473
5.449999999999928,42.215929076402,42.473
5.459999999999928,42.21719304664594,42.473
5.469999999999928,42.21845080218168,42.473
5.479999999999928,42.21970237356579,42.473
5.489999999999927,42.2209477912046,42.473
5.499999999999927,42.22218708535494,42.473
5.509999999999927,42.22342028612487,42.473
5.519999999999927,42.224647423474416,42.473
5.5299999999999265,42.2258685272163,42.473
5.539999999999926,42.227083627016654,42.473
5.549999999999926,42.228292752395745,42.473
5.559999999999926,42.2294959327287,42.473
5.569999999999926,42.230693197246225,42.473
5.5799999999999255,42.231884575035274,42.473
5.589999999999925,42.233070095039814,42.473
5.599999999999925,42.23424978606149,42.473
5.609999999999925,42.23542367676033,42.473
5.619999999999925,42.23659179565544,42.473
5.629999999999924,42.23775417112574,42.473
5.639999999999924,42.23891083141056,42.473
5.649999999999924,42.24006180461043,42.473
5.659999999999924,42.24120711868768,42.473
5.6699999999999235,42.24234680146719,42.473
5.679999999999923,42.243480880637,42.473
5.689999999999923,42.24460938374902,42.473
5.699999999999923,42.2457323382197,42.473
5.709999999999923,42.246849771330695,42.473
5.7199999999999225,42.2479617102295,42.473
5.729999999999922,42.249068181930134,42.473
5.739999999999922,42.25016921331381,42.473
5.749999999999922,42.25126483112956,42.473
5.759999999999922,42.2523550619949,42.473
5.769999999999921,42.25343993239647,42.473
5.779999999999921,42.254519468690674,42.473
5.789999999999921,42.25559369710434,42.473
5.799999999999921,42.256662643735325,42.473
5.809999999999921,42.25772633455319,42.473
5.81999999999992,42.2587847953998,42.473
5.82999999999992,42.259838051989945,42.473
5.83999999999992,42.260886129912,42.473
5.84999999999992,42.261929054628524,42.473
5.8599999999999195,42.26296685147687,42.473
5.869999999999919,42.26399954566981,42.473
5.879999999999919,42.26502716229618,42.473
5.889999999999919,42.26604972632141,42.473
5.899999999999919,42.26706726258823,42.473
5.909999999999918,42.26807979581719,42.473
5.919999999999918,42.2690873506073,42.473
5.929999999999918,42.27008995143663,42.473
5.939999999999918,42.27108762266289,42.473
5.949999999999918,42.272080388524024,42.473
5.959999999999917,42.273068273138804,42.473
5.969999999999917,42.27405130050742,42.473
5.979999999999917,42.27502949451206,42.473
5.989999999999917,42.276002878917474,42.473
5.9999999999999165,42.276971477371575,42.473
6.009999999999916,42.277935313406,42.473
6.019999999999916,42.278894410436685,42.473
6.029999999999916,42.279848791764444,42.473
6.039999999999916,42.280798480575505,42.473
6.0499999999999154,42.28174349994212,42.473
6.059999999999915,42.28268387282307,42.473
6.069999999999915,42.28361962206428,42.473
6.079999999999915,42.28455077039933,42.473
6.089999999999915,42.285477340450015,42.473
6.099999999999914,42.286399354726925,42.473
6.109999999999914,42.28731683562996,42.473
6.119999999999914,42.28822980544887,42.473
6.129999999999914,42.28913828636383,42.473
6.1399999999999135,42.290042300445954,42.473
6.149999999999913,42.29094186965783,42.473
6.159999999999913,42.29183701585406,42.473
6.169999999999913,42.292727760781794,42.473
6.179999999999913,42.293614126081266,42.473
6.1899999999999125,42.294496133286295,42.473
6.199999999999912,42.29537380382482,42.473
6.209999999999912,42.296247159019444,42.473
6.219999999999912,42.2971162200879,42.473
6.229999999999912,42.29798100814362,42.473
6.239999999999911,42.29884154419622,42.473
6.249999999999911,42.29969784915201,42.473
6.259999999999911,42.30054994381452,42.473
6.269999999999911,42.30139784888497,42.473
6.2799999999999105,42.302241584962815,42.473
6.28999999999991,42.30308117254623,42.473
6.29999999999991,42.30391663203259,42.473
6.30999999999991,42.30474798371898,42.473
6.31999999999991,42.30557524780271,42.473
6.3299999999999095,42.30639844438175,42.473
6.339999999999909,42.30721759345528,42.473
6.349999999999909,42.308032714924124,42.473
6.359999999999909,42.308843828591286,42.473
6.369999999999909,42.30965095416238,42.473
6.379999999999908,42.31045411124613,42.473
6.389999999999908,42.31125331935487,42.473
6.399999999999908,42.31204859790497,42.473
6.409999999999908,42.312839966217346,42.473
6.419999999999908,42.313627443517916,42.473
6.429999999999907,42.31441104893807,42.473
6.439999999999907,42.31519080151512,42.473
6.449999999999907,42.31596672019279,42.473
6.459999999999907,42.31673882382165,42.473
6.4699999999999065,42.317507131159594,42.473
6.479999999999906,42.318271660872284,42.473
6.489999999999906,42.31903243153361,42.473
6.499999999999906,42.31978946162612,42.473
6.509999999999906,42.32054276954151,42.473
6.519999999999905,42.32129237358104,42.473
6.529999999999905,42.32203829195597,42.473
6.539999999999905,42.322780542788045,42.473
6.549999999999905,42.32351914410989,42.473
6.559999999999905,42.32425411386547,42.473
6.569999999999904,42.32498546991053,42.473
6.579999999999904,42.325713230013015,42.473
6.589999999999904,42.32643741185351,42.473
6.599999999999904,42.327158033025675,42.473
6.6099999999999035,42.327875111036654,42.473
6.619999999999903,42.328588663307514,42.473
6.629999999999903,42.32929870717367,42.473
6.639999999999903,42.3300052598853,42.473
6.649999999999903,42.33070833860776,42.473
6.659999999999902,42.33140796042201,42.473
6.669999999999902,42.33210414232505,42.473
6.679999999999902,42.332796901230274,42.473
6.689999999999902,42.333486253967926,42.473
6.699999999999902,42.33417221728551,42.473
6.709999999999901,42.33485480784818,42.473
6.719999999999901,42.33553404223914,42.473
6.729999999999901,42.33620993696007,42.473
6.739999999999901,42.33688250843151,42.473
6.7499999999999005,42.337551772993265,42.473
6.7599999999999,42.3382177469048,42.473
6.7699999999999,42.33888044634564,42.473
