Time(sec)	Level	Setpoint	%Valve Output	Temp.	Setpoint	%Power to Heater
1536.70	 15.55	  5.00	 54.00	 33.29	 30.00	 70.00
1536.80	 15.55	  5.00	 54.00	 33.29	 30.00	 70.00
1536.90	 15.56	  5.00	 54.00	 33.28	 30.00	 70.00
1537.00	 15.56	  5.00	 54.00	 33.27	 30.00	 70.00
1537.10	 15.57	  5.00	 54.00	 33.31	 30.00	 70.00
1537.20	 15.57	  5.00	 54.00	 33.31	 30.00	 70.00
1537.30	 15.58	  5.00	 54.00	 33.31	 30.00	 70.00
1537.40	 15.58	  5.00	 54.00	 33.31	 30.00	 70.00
1537.50	 15.59	  5.00	 54.00	 33.31	 30.00	 70.00
1537.60	 15.59	  5.00	 54.00	 33.31	 30.00	 70.00
1537.70	 15.59	  5.00	 54.00	 33.33	 30.00	 70.00
1537.80	 15.59	  5.00	 54.00	 33.33	 30.00	 70.00
1537.90	 15.60	  5.00	 54.00	 33.33	 30.00	 70.00
1538.00	 15.59	  5.00	 54.00	 33.32	 30.00	 70.00
1538.10	 15.59	  5.00	 54.00	 33.32	 30.00	 70.00
1538.20	 15.59	  5.00	 54.00	 33.33	 30.00	 70.00
1538.30	 15.59	  5.00	 54.00	 33.32	 30.00	 70.00
1538.40	 15.60	  5.00	 54.00	 33.32	 30.00	 70.00
1538.50	 15.60	  5.00	 54.00	 33.32	 30.00	 70.00
1538.60	 15.60	  5.00	 54.00	 33.32	 30.00	 70.00
1538.70	 15.60	  5.00	 54.00	 33.32	 30.00	 70.00
1538.80	 15.60	  5.00	 54.00	 33.32	 30.00	 70.00
1538.90	 15.60	  5.00	 54.00	 33.28	 30.00	 70.00
1539.00	 15.60	  5.00	 54.00	 33.29	 30.00	 70.00
1539.10	 15.60	  5.00	 54.00	 33.32	 30.00	 70.00
1539.20	 15.60	  5.00	 54.00	 33.32	 30.00	 70.00
1539.30	 15.60	  5.00	 54.00	 33.32	 30.00	 70.00
1539.40	 15.60	  5.00	 54.00	 33.34	 30.00	 70.00
1539.50	 15.60	  5.00	 54.00	 33.34	 30.00	 70.00
1539.60	 15.60	  5.00	 54.00	 33.34	 30.00	 70.00
1539.70	 15.60	  5.00	 54.00	 33.34	 30.00	 70.00
1539.80	 15.60	  5.00	 54.00	 33.34	 30.00	 70.00
1539.90	 15.60	  5.00	 54.00	 33.35	 30.00	 70.00
1540.00	 15.61	  5.00	 54.00	 33.35	 30.00	 70.00
1540.10	 15.61	  5.00	 54.00	 33.35	 30.00	 70.00
1540.20	 15.61	  5.00	 54.00	 33.34	 30.00	 70.00
1540.30	 15.61	  5.00	 54.00	 33.34	 30.00	 70.00
1540.40	 15.61	  5.00	 54.00	 33.35	 30.00	 70.00
1540.50	 15.61	  5.00	 54.00	 33.33	 30.00	 70.00
1540.60	 15.61	  5.00	 54.00	 33.34	 30.00	 70.00
1540.70	 15.61	  5.00	 54.00	 33.34	 30.00	 70.00
1540.80	 15.62	  5.00	 54.00	 33.34	 30.00	 70.00
1540.90	 15.62	  5.00	 54.00	 33.37	 30.00	 70.00
1541.00	 15.62	  5.00	 54.00	 33.36	 30.00	 70.00
1541.10	 15.62	  5.00	 54.00	 33.32	 30.00	 70.00
1541.20	 15.62	  5.00	 54.00	 33.31	 30.00	 70.00
1541.30	 15.63	  5.00	 54.00	 33.31	 30.00	 70.00
1541.40	 15.63	  5.00	 54.00	 33.31	 30.00	 70.00
1541.50	 15.63	  5.00	 54.00	 33.34	 30.00	 70.00
1541.60	 15.63	  5.00	 54.00	 33.31	 30.00	 70.00
1541.70	 15.63	  5.00	 54.00	 33.31	 30.00	 70.00
1541.80	 15.63	  5.00	 54.00	 33.30	 30.00	 70.00
1541.90	 15.63	  5.00	 54.00	 33.30	 30.00	 70.00
1542.00	 14.94	  5.00	 54.00	 33.29	 30.00	 70.00
1542.10	 14.94	  5.00	 54.00	 33.30	 30.00	 70.00
1542.20	 14.94	  5.00	 54.00	 33.30	 30.00	 70.00
1542.30	 14.94	  5.00	 54.00	 33.29	 30.00	 70.00
1542.40	 14.94	  5.00	 54.00	 33.26	 30.00	 70.00
1542.50	 14.94	  5.00	 54.00	 33.29	 30.00	 70.00
1542.60	 14.93	  5.00	 54.00	 33.27	 30.00	 70.00
1542.70	 14.93	  5.00	 54.00	 33.24	 30.00	 70.00
1542.80	 14.93	  5.00	 54.00	 33.24	 30.00	 70.00
1542.90	 14.93	  5.00	 54.00	 33.23	 30.00	 70.00
1543.00	 14.93	  5.00	 54.00	 33.19	 30.00	 70.00
1543.10	 14.93	  5.00	 54.00	 33.20	 30.00	 70.00
1543.20	 14.92	  5.00	 54.00	 33.20	 30.00	 70.00
1543.30	 14.92	  5.00	 54.00	 33.19	 30.00	 70.00
1543.40	 14.92	  5.00	 54.00	 33.16	 30.00	 70.00
1543.50	 14.92	  5.00	 54.00	 33.15	 30.00	 70.00
1543.60	 14.92	  5.00	 54.00	 33.17	 30.00	 70.00
1543.70	 14.92	  5.00	 54.00	 33.17	 30.00	 70.00
1543.80	 14.92	  5.00	 54.00	 33.17	 30.00	 70.00
1543.90	 14.92	  5.00	 54.00	 33.19	 30.00	 70.00
1544.00	 15.18	  5.00	 54.00	 33.20	 30.00	 70.00
1544.10	 15.18	  5.00	 54.00	 33.17	 30.00	 70.00
1544.20	 15.18	  5.00	 54.00	 33.16	 30.00	 70.00
1544.30	 15.17	  5.00	 54.00	 33.16	 30.00	 70.00
1544.40	 15.17	  5.00	 54.00	 33.18	 30.00	 70.00
1544.50	 14.72	  5.00	 54.00	 33.18	 30.00	 70.00
1544.60	 14.72	  5.00	 54.00	 33.18	 30.00	 70.00
1544.70	 14.72	  5.00	 54.00	 33.21	 30.00	 70.00
1544.80	 14.72	  5.00	 54.00	 33.21	 30.00	 70.00
1544.90	 14.72	  5.00	 54.00	 33.20	 30.00	 70.00
1545.00	 14.31	  5.00	 54.00	 33.25	 30.00	 70.00
1545.10	 14.31	  5.00	 54.00	 33.24	 30.00	 70.00
1545.20	 14.30	  5.00	 54.00	 33.23	 30.00	 70.00
1545.30	 14.30	  5.00	 54.00	 33.23	 30.00	 70.00
1545.40	 14.30	  5.00	 54.00	 33.23	 30.00	 70.00
1545.50	 14.30	  5.00	 54.00	 33.17	 30.00	 70.00
1545.60	 14.31	  5.00	 54.00	 33.17	 30.00	 70.00
1545.70	 14.30	  5.00	 54.00	 33.17	 30.00	 70.00
1545.80	 14.30	  5.00	 54.00	 33.16	 30.00	 70.00
1545.90	 14.30	  5.00	 54.00	 33.14	 30.00	 70.00
1546.00	 14.73	  5.00	 54.00	 33.13	 30.00	 70.00
1546.10	 14.73	  5.00	 54.00	 33.13	 30.00	 70.00
1546.20	 14.74	  5.00	 54.00	 33.13	 30.00	 70.00
1546.30	 14.74	  5.00	 54.00	 33.13	 30.00	 70.00
1546.40	 14.74	  5.00	 54.00	 33.13	 30.00	 70.00
1546.50	 15.19	  5.00	 54.00	 33.12	 30.00	 70.00
1546.60	 15.19	  5.00	 54.00	 33.12	 30.00	 70.00
1546.70	 15.19	  5.00	 54.00	 33.12	 30.00	 70.00
1546.80	 15.19	  5.00	 54.00	 33.10	 30.00	 70.00
1546.90	 15.18	  5.00	 54.00	 33.11	 30.00	 70.00
1547.00	 15.60	  5.00	 54.00	 33.10	 30.00	 70.00
1547.10	 15.60	  5.00	 54.00	 33.10	 30.00	 70.00
1547.20	 15.40	  5.00	 54.00	 33.11	 30.00	 70.00
1547.30	 14.96	  5.00	 54.00	 33.11	 30.00	 70.00
1547.40	 14.72	  5.00	 54.00	 33.13	 30.00	 70.00
1547.50	 14.72	  5.00	 54.00	 33.16	 30.00	 70.00
1547.60	 14.72	  5.00	 54.00	 33.18	 30.00	 70.00
1547.70	 14.34	  5.00	 54.00	 33.21	 30.00	 70.00
1547.80	 14.34	  5.00	 54.00	 33.19	 30.00	 70.00
1547.90	 14.34	  5.00	 54.00	 33.19	 30.00	 70.00
1548.00	 14.02	  5.00	 54.00	 33.20	 30.00	 70.00
1548.10	 14.02	  5.00	 54.00	 33.21	 30.00	 70.00
1548.20	 14.02	  5.00	 54.00	 33.20	 30.00	 70.00
1548.30	 14.02	  5.00	 54.00	 33.19	 30.00	 70.00
1548.40	 14.02	  5.00	 54.00	 33.19	 30.00	 70.00
1548.50	 14.02	  5.00	 54.00	 33.17	 30.00	 70.00
1548.60	 14.02	  5.00	 54.00	 33.19	 30.00	 70.00
1548.70	 13.81	  5.00	 54.00	 33.19	 30.00	 70.00
1548.80	 13.68	  5.00	 54.00	 33.18	 30.00	 70.00
1548.90	 13.69	  5.00	 54.00	 33.18	 30.00	 70.00
1549.00	 13.69	  5.00	 54.00	 33.17	 30.00	 70.00
1549.10	 13.69	  5.00	 54.00	 33.16	 30.00	 70.00
1549.20	 13.88	  5.00	 54.00	 33.16	 30.00	 70.00
1549.30	 14.33	  5.00	 54.00	 33.16	 30.00	 70.00
1549.40	 14.57	  5.00	 54.00	 33.15	 30.00	 70.00
1549.50	 14.57	  5.00	 54.00	 33.14	 30.00	 70.00
1549.60	 14.57	  5.00	 54.00	 33.12	 30.00	 70.00
1549.70	 14.95	  5.00	 54.00	 33.09	 30.00	 70.00
1549.80	 14.74	  5.00	 54.00	 33.10	 30.00	 70.00
1549.90	 14.74	  5.00	 54.00	 33.10	 30.00	 70.00
1550.00	 15.06	  5.00	 54.00	 33.11	 30.00	 70.00
1550.10	 15.06	  5.00	 54.00	 33.11	 30.00	 70.00
1550.20	 15.06	  5.00	 54.00	 33.12	 30.00	 70.00
1550.30	 15.06	  5.00	 54.00	 33.13	 30.00	 70.00
1550.40	 15.06	  5.00	 54.00	 33.13	 30.00	 70.00
1550.50	 15.06	  5.00	 54.00	 33.14	 30.00	 70.00
1550.60	 15.06	  5.00	 54.00	 33.12	 30.00	 70.00
1550.70	 15.27	  5.00	 54.00	 33.13	 30.00	 70.00
1550.80	 15.40	  5.00	 54.00	 33.15	 30.00	 70.00
1550.90	 15.40	  5.00	 54.00	 33.18	 30.00	 70.00
1551.00	 15.40	  5.00	 54.00	 33.20	 30.00	 70.00
1551.10	 15.40	  5.00	 54.00	 33.21	 30.00	 70.00
1551.20	 15.40	  5.00	 54.00	 33.21	 30.00	 70.00
1551.30	 15.40	  5.00	 54.00	 33.21	 30.00	 70.00
1551.40	 15.40	  5.00	 54.00	 33.21	 30.00	 70.00
1551.50	 15.40	  5.00	 54.00	 33.23	 30.00	 70.00
1551.60	 15.39	  5.00	 54.00	 33.24	 30.00	 70.00
1551.70	 15.39	  5.00	 54.00	 33.24	 30.00	 70.00
1551.80	 15.60	  5.00	 54.00	 33.26	 30.00	 70.00
1551.90	 15.61	  5.00	 54.00	 33.26	 30.00	 70.00
1552.00	 15.60	  5.00	 54.00	 33.24	 30.00	 70.00
1552.10	 15.61	  5.00	 54.00	 33.23	 30.00	 70.00
1552.20	 15.61	  5.00	 54.00	 33.22	 30.00	 70.00
1552.30	 15.60	  5.00	 54.00	 33.25	 30.00	 70.00
1552.40	 15.60	  5.00	 54.00	 33.25	 30.00	 70.00
1552.50	 15.60	  5.00	 54.00	 33.25	 30.00	 70.00
1552.60	 15.60	  5.00	 54.00	 33.25	 30.00	 70.00
1552.70	 15.60	  5.00	 54.00	 33.24	 30.00	 70.00
1552.80	 15.60	  5.00	 54.00	 33.24	 30.00	 70.00
1552.90	 15.60	  5.00	 54.00	 33.21	 30.00	 70.00
1553.00	 15.35	  5.00	 54.00	 33.20	 30.00	 70.00
1553.10	 15.35	  5.00	 54.00	 33.20	 30.00	 70.00
1553.20	 15.35	  5.00	 54.00	 33.20	 30.00	 70.00
1553.30	 15.36	  5.00	 54.00	 33.20	 30.00	 70.00
1553.40	 15.36	  5.00	 54.00	 33.18	 30.00	 70.00
1553.50	 15.36	  5.00	 54.00	 33.20	 30.00	 70.00
1553.60	 15.36	  5.00	 54.00	 33.18	 30.00	 70.00
1553.70	 15.36	  5.00	 54.00	 33.18	 30.00	 70.00
1553.80	 15.36	  5.00	 54.00	 33.20	 30.00	 70.00
1553.90	 15.35	  5.00	 54.00	 33.20	 30.00	 70.00
1554.00	 15.26	  5.00	 54.00	 33.17	 30.00	 70.00
1554.10	 15.26	  5.00	 54.00	 33.18	 30.00	 70.00
1554.20	 15.26	  5.00	 54.00	 33.20	 30.00	 70.00
1554.30	 15.26	  5.00	 54.00	 33.17	 30.00	 70.00
1554.40	 15.26	  5.00	 54.00	 33.18	 30.00	 70.00
1554.50	 15.26	  5.00	 54.00	 33.18	 30.00	 70.00
1554.60	 15.26	  5.00	 54.00	 33.18	 30.00	 70.00
1554.70	 15.26	  5.00	 54.00	 33.20	 30.00	 70.00
1554.80	 15.26	  5.00	 54.00	 33.24	 30.00	 70.00
1554.90	 15.26	  5.00	 54.00	 33.26	 30.00	 70.00
1555.00	 15.51	  5.00	 54.00	 33.26	 30.00	 70.00
1555.10	 15.51	  5.00	 54.00	 33.26	 30.00	 70.00
1555.20	 15.51	  5.00	 54.00	 33.25	 30.00	 70.00
1555.30	 15.51	  5.00	 54.00	 33.25	 30.00	 70.00
1555.40	 15.48	  5.00	 54.00	 33.25	 30.00	 70.00
1555.50	 15.48	  5.00	 54.00	 33.23	 30.00	 70.00
1555.60	 15.48	  5.00	 54.00	 33.23	 30.00	 70.00
1555.70	 15.48	  5.00	 54.00	 33.22	 30.00	 70.00
1555.80	 15.48	  5.00	 54.00	 33.19	 30.00	 70.00
1555.90	 15.48	  5.00	 54.00	 33.20	 30.00	 70.00
1556.00	 15.46	  5.00	 54.00	 33.21	 30.00	 70.00
1556.10	 15.46	  5.00	 54.00	 33.21	 30.00	 70.00
1556.20	 15.46	  5.00	 54.00	 33.20	 30.00	 70.00
1556.30	 15.46	  5.00	 54.00	 33.19	 30.00	 70.00
1556.40	 15.46	  5.00	 54.00	 33.18	 30.00	 70.00
1556.50	 15.46	  5.00	 54.00	 33.18	 30.00	 70.00
1556.60	 15.47	  5.00	 54.00	 33.16	 30.00	 70.00
1556.70	 15.47	  5.00	 54.00	 33.14	 30.00	 70.00
1556.80	 15.47	  5.00	 54.00	 33.10	 30.00	 70.00
1556.90	 15.47	  5.00	 54.00	 33.08	 30.00	 70.00
1557.00	 15.48	  5.00	 54.00	 33.07	 30.00	 70.00
1557.10	 15.48	  5.00	 54.00	 33.07	 30.00	 70.00
1557.20	 15.49	  5.00	 54.00	 33.07	 30.00	 70.00
1557.30	 15.49	  5.00	 54.00	 33.08	 30.00	 70.00
1557.40	 15.53	  5.00	 54.00	 33.07	 30.00	 70.00
1557.50	 15.53	  5.00	 54.00	 33.06	 30.00	 70.00
1557.60	 15.53	  5.00	 54.00	 33.06	 30.00	 70.00
1557.70	 15.54	  5.00	 54.00	 33.07	 30.00	 70.00
1557.80	 15.54	  5.00	 54.00	 33.08	 30.00	 70.00
1557.90	 15.54	  5.00	 54.00	 33.09	 30.00	 70.00
1558.00	 15.67	  5.00	 54.00	 33.09	 30.00	 70.00
1558.10	 15.67	  5.00	 54.00	 33.09	 30.00	 70.00
1558.20	 15.67	  5.00	 54.00	 33.09	 30.00	 70.00
1558.30	 15.67	  5.00	 54.00	 33.08	 30.00	 70.00
1558.40	 15.68	  5.00	 54.00	 33.09	 30.00	 70.00
1558.50	 15.68	  5.00	 54.00	 33.08	 30.00	 70.00
1558.60	 15.68	  5.00	 54.00	 33.09	 30.00	 70.00
1558.70	 15.68	  5.00	 54.00	 33.10	 30.00	 70.00
1558.80	 15.68	  5.00	 54.00	 33.09	 30.00	 70.00
1558.90	 15.68	  5.00	 54.00	 33.09	 30.00	 70.00
1559.00	 15.68	  5.00	 54.00	 33.10	 30.00	 70.00
1559.10	 15.68	  5.00	 54.00	 33.09	 30.00	 70.00
1559.20	 15.68	  5.00	 54.00	 33.09	 30.00	 70.00
1559.30	 15.68	  5.00	 54.00	 33.06	 30.00	 70.00
1559.40	 15.68	  5.00	 54.00	 33.07	 30.00	 70.00
1559.50	 15.68	  5.00	 54.00	 33.07	 30.00	 70.00
1559.60	 15.68	  5.00	 54.00	 33.07	 30.00	 70.00
1559.70	 15.32	  5.00	 54.00	 33.07	 30.00	 70.00
1559.80	 15.33	  5.00	 54.00	 33.05	 30.00	 70.00
1559.90	 15.33	  5.00	 54.00	 33.03	 30.00	 70.00
1560.00	 14.56	  5.00	 54.00	 33.04	 30.00	 70.00
1560.10	 14.56	  5.00	 54.00	 33.03	 30.00	 70.00
1560.20	 14.56	  5.00	 54.00	 33.02	 30.00	 70.00
1560.30	 14.56	  5.00	 54.00	 33.02	 30.00	 70.00
1560.40	 14.56	  5.00	 54.00	 33.02	 30.00	 70.00
1560.50	 14.56	  5.00	 54.00	 33.06	 30.00	 70.00
1560.60	 14.56	  5.00	 54.00	 33.05	 30.00	 70.00
1560.70	 14.56	  5.00	 54.00	 33.03	 30.00	 70.00
1560.80	 14.56	  5.00	 54.00	 33.02	 30.00	 70.00
1560.90	 14.56	  5.00	 54.00	 33.02	 30.00	 70.00
1561.00	 14.56	  5.00	 54.00	 33.02	 30.00	 70.00
1561.10	 14.56	  5.00	 54.00	 33.05	 30.00	 70.00
1561.20	 14.56	  5.00	 54.00	 33.06	 30.00	 70.00
1561.30	 14.56	  5.00	 54.00	 33.08	 30.00	 70.00
1561.40	 14.56	  5.00	 54.00	 33.07	 30.00	 70.00
1561.50	 14.56	  5.00	 54.00	 33.08	 30.00	 70.00
1561.60	 14.56	  5.00	 54.00	 33.08	 30.00	 70.00
1561.70	 14.92	  5.00	 54.00	 33.07	 30.00	 70.00
1561.80	 14.92	  5.00	 54.00	 33.08	 30.00	 70.00
1561.90	 14.92	  5.00	 54.00	 33.07	 30.00	 70.00
1562.00	 15.68	  5.00	 54.00	 33.06	 30.00	 70.00
1562.10	 15.68	  5.00	 54.00	 33.07	 30.00	 70.00
1562.20	 15.68	  5.00	 54.00	 33.07	 30.00	 70.00
1562.30	 15.68	  5.00	 54.00	 33.08	 30.00	 70.00
1562.40	 15.68	  5.00	 54.00	 33.08	 30.00	 70.00
1562.50	 15.68	  5.00	 54.00	 33.02	 30.00	 70.00
1562.60	 14.91	  5.00	 54.00	 33.01	 30.00	 70.00
1562.70	 14.91	  5.00	 54.00	 33.02	 30.00	 70.00
1562.80	 14.91	  5.00	 54.00	 33.01	 30.00	 70.00
1562.90	 14.91	  5.00	 54.00	 33.01	 30.00	 70.00
1563.00	 14.91	  5.00	 54.00	 33.00	 30.00	 70.00
1563.10	 14.91	  5.00	 54.00	 32.96	 30.00	 70.00
1563.20	 14.91	  5.00	 54.00	 32.96	 30.00	 70.00
1563.30	 14.92	  5.00	 54.00	 32.95	 30.00	 70.00
1563.40	 14.92	  5.00	 54.00	 32.95	 30.00	 70.00
1563.50	 14.92	  5.00	 54.00	 32.95	 30.00	 70.00
1563.60	 14.92	  5.00	 54.00	 32.95	 30.00	 70.00
1563.70	 14.29	  5.00	 54.00	 32.96	 30.00	 70.00
1563.80	 14.29	  5.00	 54.00	 32.95	 30.00	 70.00
1563.90	 14.29	  5.00	 54.00	 32.96	 30.00	 70.00
1564.00	 14.29	  5.00	 54.00	 32.97	 30.00	 70.00
1564.10	 14.29	  5.00	 54.00	 32.97	 30.00	 70.00
1564.20	 14.29	  5.00	 54.00	 32.95	 30.00	 70.00
1564.30	 14.29	  5.00	 54.00	 32.95	 30.00	 70.00
1564.40	 14.29	  5.00	 54.00	 32.94	 30.00	 70.00
1564.50	 14.29	  5.00	 54.00	 32.97	 30.00	 70.00
1564.60	 15.06	  5.00	 54.00	 32.97	 30.00	 70.00
1564.70	 15.06	  5.00	 54.00	 32.98	 30.00	 70.00
1564.80	 15.06	  5.00	 54.00	 32.96	 30.00	 70.00
1564.90	 15.06	  5.00	 54.00	 32.96	 30.00	 70.00
1565.00	 15.06	  5.00	 54.00	 32.94	 30.00	 70.00
1565.10	 15.06	  5.00	 54.00	 32.94	 30.00	 70.00
1565.20	 15.06	  5.00	 54.00	 32.94	 30.00	 70.00
1565.30	 15.06	  5.00	 54.00	 32.95	 30.00	 70.00
1565.40	 15.06	  5.00	 54.00	 32.95	 30.00	 70.00
1565.50	 15.06	  5.00	 54.00	 32.93	 30.00	 70.00
1565.60	 15.06	  5.00	 54.00	 32.93	 30.00	 70.00
1565.70	 15.69	  5.00	 54.00	 32.92	 30.00	 70.00
1565.80	 15.69	  5.00	 54.00	 32.92	 30.00	 70.00
1565.90	 15.69	  5.00	 54.00	 32.90	 30.00	 70.00
1566.00	 15.69	  5.00	 54.00	 32.89	 30.00	 70.00
1566.10	 15.69	  5.00	 54.00	 32.89	 30.00	 70.00
1566.20	 15.69	  5.00	 54.00	 32.89	 30.00	 70.00
1566.30	 15.69	  5.00	 54.00	 32.92	 30.00	 70.00
1566.40	 15.69	  5.00	 54.00	 32.90	 30.00	 70.00
1566.50	 15.69	  5.00	 54.00	 32.89	 30.00	 70.00
1566.60	 15.69	  5.00	 54.00	 32.89	 30.00	 70.00
1566.70	 15.70	  5.00	 54.00	 32.89	 30.00	 70.00
1566.80	 15.70	  5.00	 54.00	 32.92	 30.00	 70.00
1566.90	 15.70	  5.00	 54.00	 32.93	 30.00	 70.00
1567.00	 15.70	  5.00	 54.00	 32.96	 30.00	 70.00
1567.10	 15.71	  5.00	 54.00	 32.95	 30.00	 70.00
1567.20	 15.71	  5.00	 54.00	 32.94	 30.00	 70.00
1567.30	 15.71	  5.00	 54.00	 32.95	 30.00	 70.00
1567.40	 15.71	  5.00	 54.00	 32.94	 30.00	 70.00
1567.50	 15.71	  5.00	 54.00	 32.96	 30.00	 70.00
1567.60	 15.71	  5.00	 54.00	 32.96	 30.00	 70.00
1567.70	 15.72	  5.00	 54.00	 32.95	 30.00	 70.00
1567.80	 15.72	  5.00	 54.00	 32.95	 30.00	 70.00
1567.90	 15.72	  5.00	 54.00	 32.95	 30.00	 70.00
1568.00	 15.72	  5.00	 54.00	 32.96	 30.00	 70.00
1568.10	 15.72	  5.00	 54.00	 32.96	 30.00	 70.00
1568.20	 15.72	  5.00	 54.00	 32.96	 30.00	 70.00
1568.30	 15.72	  5.00	 54.00	 32.94	 30.00	 70.00
1568.40	 15.72	  5.00	 54.00	 32.96	 30.00	 70.00
1568.50	 15.73	  5.00	 54.00	 32.96	 30.00	 70.00
1568.60	 15.73	  5.00	 54.00	 32.96	 30.00	 70.00
1568.70	 15.73	  5.00	 54.00	 32.92	 30.00	 70.00
1568.80	 15.72	  5.00	 54.00	 32.94	 30.00	 70.00
1568.90	 15.72	  5.00	 54.00	 32.93	 30.00	 70.00
1569.00	 15.72	  5.00	 54.00	 32.93	 30.00	 70.00
1569.10	 15.72	  5.00	 54.00	 32.93	 30.00	 70.00
1569.20	 15.72	  5.00	 54.00	 32.91	 30.00	 70.00
1569.30	 15.72	  5.00	 54.00	 32.90	 30.00	 70.00
1569.40	 15.72	  5.00	 54.00	 32.89	 30.00	 70.00
1569.50	 15.72	  5.00	 54.00	 32.92	 30.00	 70.00
1569.60	 15.72	  5.00	 54.00	 32.95	 30.00	 70.00
1569.70	 15.72	  5.00	 54.00	 32.96	 30.00	 70.00
1569.80	 15.72	  5.00	 54.00	 32.96	 30.00	 70.00
1569.90	 15.72	  5.00	 54.00	 32.97	 30.00	 70.00
1570.00	 15.72	  5.00	 54.00	 32.96	 30.00	 70.00
1570.10	 15.72	  5.00	 54.00	 32.96	 30.00	 70.00
1570.20	 15.72	  5.00	 54.00	 32.96	 30.00	 70.00
1570.30	 15.72	  5.00	 54.00	 32.95	 30.00	 70.00
1570.40	 15.72	  5.00	 54.00	 32.95	 30.00	 70.00
1570.50	 15.72	  5.00	 54.00	 32.96	 30.00	 70.00
1570.60	 15.72	  5.00	 54.00	 32.99	 30.00	 70.00
1570.70	 15.72	  5.00	 54.00	 33.02	 30.00	 70.00
1570.80	 15.72	  5.00	 54.00	 33.00	 30.00	 70.00
1570.90	 15.72	  5.00	 54.00	 32.96	 30.00	 70.00
1571.00	 15.72	  5.00	 54.00	 32.96	 30.00	 70.00
1571.10	 15.72	  5.00	 54.00	 32.97	 30.00	 70.00
1571.20	 15.72	  5.00	 54.00	 33.01	 30.00	 70.00
1571.30	 15.72	  5.00	 54.00	 33.04	 30.00	 70.00
1571.40	 15.71	  5.00	 54.00	 33.02	 30.00	 70.00
1571.50	 15.72	  5.00	 54.00	 32.99	 30.00	 70.00
1571.60	 15.72	  5.00	 54.00	 32.97	 30.00	 70.00
1571.70	 15.72	  5.00	 54.00	 32.96	 30.00	 70.00
1571.80	 15.72	  5.00	 54.00	 33.00	 30.00	 70.00
1571.90	 15.72	  5.00	 54.00	 33.00	 30.00	 70.00
1572.00	 15.72	  5.00	 54.00	 33.02	 30.00	 70.00
1572.10	 15.72	  5.00	 54.00	 33.02	 30.00	 70.00
1572.20	 15.72	  5.00	 54.00	 33.01	 30.00	 70.00
1572.30	 15.72	  5.00	 54.00	 33.02	 30.00	 70.00
1572.40	 15.72	  5.00	 54.00	 33.02	 30.00	 70.00
1572.50	 15.72	  5.00	 54.00	 33.02	 30.00	 70.00
1572.60	 15.72	  5.00	 54.00	 33.00	 30.00	 70.00
1572.70	 15.72	  5.00	 54.00	 33.02	 30.00	 70.00
1572.80	 15.72	  5.00	 54.00	 33.03	 30.00	 70.00
1572.90	 15.72	  5.00	 54.00	 33.06	 30.00	 70.00
1573.00	 15.72	  5.00	 54.00	 33.06	 30.00	 70.00
1573.10	 15.72	  5.00	 54.00	 33.06	 30.00	 70.00
1573.20	 15.72	  5.00	 54.00	 33.05	 30.00	 70.00
1573.30	 15.72	  5.00	 54.00	 33.03	 30.00	 70.00
1573.40	 15.72	  5.00	 54.00	 33.07	 30.00	 70.00
1573.50	 15.72	  5.00	 54.00	 33.08	 30.00	 70.00
1573.60	 15.72	  5.00	 54.00	 33.08	 30.00	 70.00
1573.70	 15.72	  5.00	 54.00	 33.06	 30.00	 70.00
1573.80	 15.72	  5.00	 54.00	 33.02	 30.00	 70.00
1573.90	 15.72	  5.00	 54.00	 33.02	 30.00	 70.00
1574.00	 15.72	  5.00	 54.00	 33.02	 30.00	 70.00
1574.10	 15.72	  5.00	 54.00	 33.03	 30.00	 70.00
1574.20	 15.72	  5.00	 54.00	 33.04	 30.00	 70.00
1574.30	 15.72	  5.00	 54.00	 33.04	 30.00	 70.00
1574.40	 15.72	  5.00	 54.00	 33.04	 30.00	 70.00
1574.50	 15.72	  5.00	 54.00	 33.04	 30.00	 70.00
1574.60	 15.72	  5.00	 54.00	 33.05	 30.00	 70.00
1574.70	 15.71	  5.00	 54.00	 33.04	 30.00	 70.00
1574.80	 15.71	  5.00	 54.00	 33.03	 30.00	 70.00
1574.90	 15.71	  5.00	 54.00	 33.04	 30.00	 70.00
1575.00	 15.71	  5.00	 54.00	 33.03	 30.00	 70.00
1575.10	 15.71	  5.00	 54.00	 33.03	 30.00	 70.00
1575.20	 15.71	  5.00	 54.00	 33.06	 30.00	 70.00
1575.30	 15.71	  5.00	 54.00	 33.07	 30.00	 70.00
1575.40	 15.71	  5.00	 54.00	 33.05	 30.00	 70.00
1575.50	 15.71	  5.00	 54.00	 33.05	 30.00	 70.00
1575.60	 15.71	  5.00	 54.00	 33.06	 30.00	 70.00
1575.70	 15.71	  5.00	 54.00	 33.08	 30.00	 70.00
1575.80	 15.71	  5.00	 54.00	 33.09	 30.00	 70.00
1575.90	 15.71	  5.00	 54.00	 33.11	 30.00	 70.00
1576.00	 15.71	  5.00	 54.00	 33.12	 30.00	 70.00
1576.10	 15.71	  5.00	 54.00	 33.12	 30.00	 70.00
1576.20	 15.71	  5.00	 54.00	 33.12	 30.00	 70.00
1576.30	 15.71	  5.00	 54.00	 33.12	 30.00	 70.00
1576.40	 15.71	  5.00	 54.00	 33.12	 30.00	 70.00
